51.9018
51.9212
52.1396
52.5009
52.6587
53.2043
53.3531
53.3531
53.378
53.3891
53.4509
53.828
0
0
0
0
0
52.6404
52.6404
52.6404
52.6404
52.7878
52.8489
52.992
53.146
53.163
53.1855
53.2043
53.2364
53.2364
53.2469
53.2469
53.2469
53.2704
53.2756
53.2812
53.2878
53.2951
53.2954
53.3099
53.3212
53.3223
53.3223
53.3334
53.3334
53.3334
53.3334
53.3334
53.3334
53.3334
53.3334
53.3334
53.3334
53.3334
53.3334
53.334
53.334
53.334
53.334
53.334
53.334
53.3345
53.3347
53.3353
53.3353
53.3353
53.3397
53.347
53.3531
53.3531
53.3531
53.3629
53.3629
53.3632
53.3725
53.373
53.3755
53.3777
53.3816
53.3831
53.3909
53.4032
53.4169
53.4175
53.4273
53.4509
53.5201
53.523
53.523
53.638
53.638
53.712
53.712
54.0007
53.0371
53.2736
53.3433
53.3531
53.378
